,19,amp,breath,buying,chill,coronavirus,covid,covid19,covid_19,don,fear,hands,home,just,like,lockdown,need,new,pandemic,panic,people,shake,shaking,stay,time,virus,model_unanimous
9030,0.0,0.6722402052644206,0.0,0.0,0.0,0.0,0.0,0.17906676172430466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4245407983012456,0.37039744916293554,0.16699432500906553,0.0,0.0,0.0,0.0,0.4131730108776698,0.0,PO
9031,0.0,0.0,0.0,0.0,0.0,0.22030695251937507,0.0,0.0,0.0,0.8033128176874209,0.0,0.0,0.5131494647139102,0.0,0.0,0.0,0.0,0.0,0.0,0.2069564941589165,0.0,0.0,0.0,0.0,0.0,0.0,PO
9032,0.0,0.883982565297634,0.0,0.0,0.0,0.4675198650857676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5283309905019987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25622837747692834,0.5033053162246793,0.0,0.0,0.0,0.6339535800913921,0.0,PO
9034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40659136782564226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9136101245113657,0.0,0.0,0.0,UN
9035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29652643439145765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662944028892037,0.0,0.6841957632034914,0.0,UN
9036,0.0,0.0,0.0,0.0,0.0,0.5875088197068837,0.0,0.5918048412841636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519061664805444,0.0,0.0,0.0,0.0,0.0,0.0,PO
9037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30897498649618366,0.0,0.0,0.0,0.6500221473208875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6942662786798921,0.0,0.0,0.0,UN
9038,0.0,0.0,0.0,0.0,0.0,0.5875088197068837,0.0,0.5918048412841636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5519061664805444,0.0,0.0,0.0,0.0,0.0,0.0,PO
9039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27416525626104943,0.0,0.0,0.0,0.5767893725526224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022309144106994,0.5830193312231234,0.0,0.0,0.0,0.0,UN
9041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18865121201290108,0.0,0.0,0.0,0.7937695366082888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011715596722717,0.0,0.41641568494575604,0.0,0.0,UN
9042,0.0,0.0,0.0,0.0,0.0,0.23173595336781577,0.0,0.0,0.0,0.0,0.5510928076771198,0.0,0.0,0.0,0.0,0.5523622958064545,0.0,0.0,0.0,0.2176929049724815,0.0,0.0,0.0,0.0,0.5386101173755685,0.0,PO
9043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2509085910096702,0.0,0.0,0.0,0.5278619572376895,0.0,0.0,0.5835633065793085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5637911849904731,0.0,0.0,0.0,UN
9044,0.0,0.0,0.0,0.0,0.0,0.438258880888038,0.0,0.0,0.0,0.799019214910486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41170067710242503,0.0,0.0,0.0,0.0,0.0,0.0,PO
9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44084256900910446,0.0,0.7978952866604463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4111215645943388,0.0,0.0,0.0,0.0,0.0,0.0,PO
9046,0.0,0.0,0.0,0.0,0.0,0.4008372405259743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8351898234725846,0.3765467638625449,0.0,0.0,0.0,0.0,0.0,0.0,PO
9047,0.0,0.570613040476298,0.0,0.0,0.0,0.6035705729328201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5568692140242105,0.0,0.0,0.0,0.0,0.0,UN
9048,0.0,0.570558511306341,0.0,0.0,0.0,0.0,0.0,0.0,0.2922511827296695,0.27507622776724483,0.0,0.6394778597677894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32319246147327074,0.0,0.0,0.0,0.0,UN
9049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736285926288038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596463774714161,0.0,0.0,0.3484390627792624,0.0,0.0,0.0,0.0,0.0,0.0,PO
9050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3873922001123401,0.0,0.0,0.0,0.0,0.0,0.8481791324600141,0.0,0.0,0.0,0.0,0.0,0.3612747466285164,0.0,0.0,0.0,0.0,0.0,0.0,PO
9051,0.0,0.0,0.0,0.0,0.0,0.14905373240056563,0.0,0.0,0.28871714257362713,0.0,0.0,0.3158724948292762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8251240719634947,0.0,0.33737253788399985,0.0,0.0,0.0,UN
9052,0.0,0.0,0.0,0.0,0.0,0.7288456317548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846780594351154,0.0,0.0,0.0,0.0,0.0,0.0,PO
9053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9054,0.0,0.0,0.0,0.0,0.0,0.7288456317548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846780594351154,0.0,0.0,0.0,0.0,0.0,0.0,PO
9055,0.0,0.0,0.0,0.0,0.5390820531249486,0.0,0.0,0.0,0.47213940489349293,0.44439281738855035,0.0,0.0,0.0,0.5375778512912108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9056,0.0,0.0,0.0,0.6930029984098572,0.0,0.3037179003302529,0.0,0.0,0.5883017011352581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28531279265972515,0.0,0.0,0.0,0.0,0.0,0.0,PO
9057,0.0,0.0,0.0,0.0,0.0,0.7288456317548762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6846780594351154,0.0,0.0,0.0,0.0,0.0,0.0,PO
9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6526622844685284,0.7576489572568035,0.0,0.0,0.0,0.0,UN
9059,0.0,0.7738788496282669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37310051552329315,0.0,0.0,0.0,0.0,0.0,0.0,0.4742891694049963,0.0,0.0,0.19224285474212538,0.0,0.0,0.0,0.0,0.0,0.0,PO
9060,0.0,0.6599093938837326,0.0,0.0,0.0,0.0,0.0,0.0,0.676036890293242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.327862341275493,0.0,0.0,0.0,0.0,0.0,0.0,PO
9061,0.0,0.0,0.0,0.0,0.0,0.31497927122718083,0.0,0.0,0.0,0.0,0.0,0.667499475656601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.674709203061109,0.0,0.0,0.0,0.0,UN
9062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46589959751597365,0.0,0.0,0.5952254808133178,0.0,0.0,0.6091110025462025,0.0,0.0,0.0,0.24005828167794716,0.0,0.0,0.0,0.0,0.0,0.0,PO
9063,0.0,0.0,0.0,0.7043684947839977,0.0,0.3086989822344953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899920242329083,0.5696267091740103,0.0,0.0,0.0,0.0,0.0,PO
9064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465084281426281,0.4377523079074032,0.0,0.0,0.0,0.0,0.0,0.5723116065307406,0.0,0.0,0.0,0.0,0.0,0.5143237823804618,0.0,0.0,0.0,0.0,UN
9065,0.33357919680540166,0.0,0.0,0.0,0.0,0.0,0.30337301609784084,0.1431100631040409,0.0,0.0,0.0,0.6021504302146179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6431361456123195,0.0,0.0,0.0,UN
9066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6073353083975584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29454365436200464,0.0,0.0,0.0,0.0,0.0,0.7378264422265702,PP
9067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997687093641193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363671271409281,0.0,0.0,0.0,0.0,0.0,0.0,PO
9068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33627440792518787,0.6466352998788623,0.6086339749610215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3136032462336526,0.0,0.0,0.0,0.0,0.0,0.0,PO
9069,0.0,0.0,0.920815881382081,0.0,0.0,0.3899975802419053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UN
9070,0.0,0.0,0.0,0.0,0.0,0.178653702303525,0.0,0.17996006594303562,0.0,0.6514311389020409,0.0,0.37860031914831205,0.0,0.0,0.0,0.0,0.0,0.42665869043540844,0.0,0.1678274038764011,0.0,0.0,0.0,0.3972314480408845,0.0,0.0,PO
9071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8997687093641193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4363671271409281,0.0,0.0,0.0,0.0,0.0,0.0,PP
9072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3747254058524894,0.0,0.0,0.0,0.0,0.9271358423708401,0.0,PO
9073,0.0,0.46405270600807674,0.0,0.0,0.0,0.24542775731389427,0.0,0.0,0.0,0.0,0.5836533774512573,0.0,0.0,0.0,0.5749899403420153,0.0,0.0,0.0,0.0,0.2305549944843521,0.0,0.0,0.0,0.0,0.0,0.0,PO
9074,0.0,0.0,0.0,0.0,0.0,0.16771060521122824,0.0,0.0,0.0,0.30576447381170596,0.0,0.35540986746332187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35924868435342105,0.0,0.0,0.0,0.7893069417877775,UN
9075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3736285926288038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8596463774714161,0.0,0.0,0.3484390627792624,0.0,0.0,0.0,0.0,0.0,0.0,PO
9076,0.0,0.0,0.0,0.0,0.0,0.40412334803502153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9147044984982662,0.0,0.0,0.0,UN
9077,0.0,0.0,0.0,0.0,0.0,0.4230122590408538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9061239587943548,0.0,0.0,0.0,0.0,UN
9078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51728011566921,0.0,0.0,0.0,0.0,0.0,0.0,0.6365414309792752,0.0,0.0,0.0,0.0,0.0,0.5720457049747907,0.0,0.0,0.0,0.0,UN
